model,pk,fields,source_file,id,name,slug,description,short_description,email,phone,website,address,city_name,country_name,postal_code,latitude,longitude,category_name,plan,status,featured,verified,meta_title,meta_description,keywords,views_count,clicks_count,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,created_at,updated_at,published_at
,,,businesses_20251027_113824.csv,396be838-2939-4916-8ffa-3a524aa6b56d,Mayoral Gallery,mayoral-gallery,"Art museum for modern, avant-garde & contemporary works by Catalan, Spanish & international artists.",,info@mayoralgallery.com,934 88 02 83,http://www.galeriamayoral.com/,"Carrer del Consell de Cent, 286, L'Eixample, 08007 Barcelona, Spain",Barcelona,Spain,,41.389535,2.163865,Art Galleries,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:41.062666+00:00,2025-10-06T12:44:41.062666+00:00,2025-10-06T12:44:41.061656+00:00
,,,businesses_20251027_113824.csv,e88215fc-c362-4e29-87a1-cb7085785ad4,Mazarine Library,mazarine-library,Professional library services.,,info@mazarinelibrary.com,01 44 41 44 06,http://www.bibliotheque-mazarine.fr/,"23 Quai de Conti, 75006 Paris, France",Paris,France,,48.857402,2.337059,Libraries,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:47:07.312111+00:00,2025-10-06T12:47:07.312111+00:00,2025-10-06T12:47:07.312111+00:00
,,,businesses_20251027_113824.csv,38b68b98-2d47-41f8-8ce1-ab0910817833,Mazzolina Pizzeria et Restaurant,mazzolina-pizzeria-et-restaurant,Professional pizza restaurant services.,,info@mazzolinapizzeriaetrestaurant.com,05 61 46 89 24,http://www.mazzolina.fr/,"14-16 Rue de la Colombette, 31000 Toulouse, France",Toulouse,France,,43.604533,1.451106,Pizza Restaurants,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:09.400798+00:00,2025-10-06T13:03:09.400798+00:00,2025-10-06T13:03:09.400798+00:00
,,,businesses_20251027_113824.csv,0078b6a2-dd77-4c4d-af91-db8ae42672a6,Maëlys Real Estate,maelys-real-estate,Professional real estate agency services.,,info@maelysrealestate.com,01 71 37 35 61,http://www.maelysimmobilier.com/,"9 Rue de l'Odéon, 75006 Paris, France",Paris,France,,48.851047,2.338922,Real Estate Agencies,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:46:59.643867+00:00,2025-10-06T12:46:59.643867+00:00,2025-10-06T12:46:59.643867+00:00
,,,businesses_20251027_113824.csv,8bd952db-2fde-4ce9-8f1e-9ea73a75c9f4,Maître Anne-Sophie DELAVAUD - Avocate spécialiste en droit du travail,maitre-anne-sophie-delavaud-avocate-specialiste-en-droit-du-travail,Professional lawyer services.,,info@maitreannesophiedelavaudavocatespecialisteendroitdutravail.com,04 82 29 10 57,https://www.avocat-delavaud.fr/,"99 Chem. du Roucas Blanc, 13007 Marseille, France",Marseille,France,,43.284674,5.367477,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.383363+00:00,2025-10-06T13:03:04.383363+00:00,2025-10-06T13:03:04.383363+00:00
,,,businesses_20251027_113824.csv,8f681ebb-8071-4827-9e71-3341d31028f9,Maître Anthony VALLEREAU - Avocat en droit des affaires,maitre-anthony-vallereau-avocat-en-droit-des-affaires,Professional lawyer services.,,info@maitreanthonyvallereauavocatendroitdesaffaires.com,07 49 45 42 49,https://vallereau-avocat.fr/,"43 Rue Pierre-Paul Riquet, 31000 Toulouse, France",Toulouse,France,,43.60398,1.454004,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:28.684403+00:00,2025-10-06T13:03:28.684403+00:00,2025-10-06T13:03:28.683728+00:00
,,,businesses_20251027_113824.csv,09954cc6-5076-49d6-b926-172f83901d47,Maître Assia GHEZALI Avocat en Divorce et droit de la famille Lyon,maitre-assia-ghezali-avocat-en-divorce-et-droit-de-la-famille-lyon,Professional lawyer services.,,info@maitreassiaghezaliavocatendivorceetdroitdelafamillelyon.com,06 60 99 12 73,https://www.avocat-ghezali.fr/,"14 Rue de la Charité, 69002 Lyon, France",Lyon,France,,45.755068,4.832574,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:02:41.040191+00:00,2025-10-06T13:02:41.040191+00:00,2025-10-06T13:02:41.040191+00:00
,,,businesses_20251027_113824.csv,75500f48-22d3-4290-8b70-8829c6586daf,Maître Aurélie JOLY,maitre-aurelie-joly,Professional lawyer services.,,info@maitreaureliejoly.com,06 48 18 69 16,https://aureliejoly-avocat.fr/,"31 Rue de Metz Appartement n°37-3ème Etage, 31000 Toulouse, France",Toulouse,France,,43.60075,1.448491,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:28.547317+00:00,2025-10-06T13:03:28.547317+00:00,2025-10-06T13:03:28.547317+00:00
,,,businesses_20251027_113824.csv,d569f234-0052-4507-8533-af1f2b3747b4,Maître Benjamin Liautaud,maitre-benjamin-liautaud,Professional lawyer services.,,info@maitrebenjaminliautaud.com,04 12 40 04 00,https://www.benjaminliautaud.fr/,"58 Rue Saint-Ferréol, 13001 Marseille, France",Marseille,France,,43.292795,5.378476,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.504794+00:00,2025-10-06T13:03:04.504794+00:00,2025-10-06T13:03:04.504794+00:00
,,,businesses_20251027_113824.csv,bf12f71e-2e32-452c-ad72-b294503c30b2,Maître DEME Baba Hamady - Avocat au Barreau de Lyon,maitre-deme-baba-hamady-avocat-au-barreau-de-lyon,Professional lawyer services.,,info@maitredemebabahamadyavocataubarreaudelyon.com,06 15 55 62 79,http://www.bhdavocat.fr/,"49 Rue Servient, 69003 Lyon, France",Lyon,France,,45.760359,4.846191,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:02:41.066668+00:00,2025-10-06T13:02:41.066668+00:00,2025-10-06T13:02:41.066668+00:00
,,,businesses_20251027_113824.csv,47ed9248-ecea-48b7-86d3-585083dc5152,Maître David CURIEL - Avocat Pénaliste Paris,maitre-david-curiel-avocat-penaliste-paris,Professional lawyer services.,,info@maitredavidcurielavocatpenalisteparis.com,06 19 97 10 19,https://curiel-avocat-penaliste-paris.fr/,"14 Rue Margueritte, 75017 Paris, France",Paris,France,,48.880462,2.300988,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:46:57.583630+00:00,2025-10-06T12:46:57.583630+00:00,2025-10-06T12:46:57.582630+00:00
,,,businesses_20251027_113824.csv,1d6e194a-c1bf-41b9-9a68-ac3179d2fef6,Maître David LELLOUCHE Avocat PARIS,maitre-david-lellouche-avocat-paris,Professional lawyer services.,,info@maitredavidlelloucheavocatparis.com,01 72 60 46 00,https://www.avocat-dl.fr/,"4 Rue de Phalsbourg, 75017 Paris, France",Paris,France,,48.881387,2.30927,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:46:57.602028+00:00,2025-10-06T12:46:57.602028+00:00,2025-10-06T12:46:57.600521+00:00
,,,businesses_20251027_113824.csv,0640b7f2-0f57-4df4-9543-36308216246f,Maître Julien AUBRY,maitre-julien-aubry,Professional lawyer services.,,info@maitrejulienaubry.com,05 61 33 09 63,https://www.maitre-aubry.fr/,"7 All. Paul Feuga, 31000 Toulouse, France",Toulouse,France,,43.592646,1.442844,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:28.483154+00:00,2025-10-06T13:03:28.483154+00:00,2025-10-06T13:03:28.482160+00:00
,,,businesses_20251027_113824.csv,61268da0-4745-4122-b737-8648300c3199,Maître Jérémie AHARFI - Avocat Droit du Travail Toulouse,maitre-jeremie-aharfi-avocat-droit-du-travail-toulouse,Professional lawyer services.,,info@maitrejeremieaharfiavocatdroitdutravailtoulouse.com,06 98 12 94 07,https://www.aharfi-avocat.fr/,"39 Rue Croix Baragnon, 31000 Toulouse, France",Toulouse,France,,43.599676,1.448128,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:28.627744+00:00,2025-10-06T13:03:28.627744+00:00,2025-10-06T13:03:28.626725+00:00
,,,businesses_20251027_113824.csv,068a13d4-b466-440f-bbd8-1dc6ca034bdf,Maître Jérôme Goudard | Avocat pénaliste à Paris,maitre-jerome-goudard-avocat-penaliste-a-paris,Professional lawyer services.,,info@maitrejeromegoudardavocatpenalisteaparis.com,01 44 71 03 73,https://www.avocatgoudard.com/#utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=website,"142 Rue de Courcelles, 75017 Paris, France",Paris,France,,48.882331,2.300273,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:46:57.461625+00:00,2025-10-06T12:46:57.461625+00:00,2025-10-06T12:46:57.461120+00:00
,,,businesses_20251027_113824.csv,e881f63d-6969-4a02-8f27-1f09db359f3d,Maître Lola NIETO - Avocat exerçant principalement en droit pénal et réparation du préjudice corporel à Marseille,maitre-lola-nieto-avocat-exercant-principalement-en-droit-penal-et-reparation-du-prejudice-corporel-a-marseille,Professional lawyer services.,,info@maitrelolanietoavocatexercantprincipalementendroitpenaletreparationduprejudicecorporelamarseille.com,06 31 41 41 76,https://nieto-avocat-marseille.fr/,"Immeuble Le Debussy, 76 Rue Dragon, 13006 Marseille, France",Marseille,France,,43.287632,5.377206,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.534620+00:00,2025-10-06T13:03:04.534620+00:00,2025-10-06T13:03:04.533109+00:00
,,,businesses_20251027_113824.csv,cd03adfd-b2ce-4b29-abea-33b9cbb23f19,Maître Léna DENICOURT | Avocat compétent en droit du dommage corporel et droit de la famille,maitre-lena-denicourt-avocat-competent-en-droit-du-dommage-corporel-et-droit-de-la-famille,Professional lawyer services.,,info@maitrelenadenicourtavocatcompetentendroitdudommagecorporeletdroitdelafamille.com,04 13 94 05 88,http://denicourt-avocat.fr/,"135 Rue Paradis, 13006 Marseille, France",Marseille,France,,43.28792,5.379274,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.454994+00:00,2025-10-06T13:03:04.454994+00:00,2025-10-06T13:03:04.454994+00:00
,,,businesses_20251027_113824.csv,a0aa6ca5-827b-44a4-8502-1c2f9d42f97b,"Maître Mélodie TOULOUSE - Avocat (Droit de la famille : Divorce, garde d'enfants ; Droit Pénal ; Vente aux enchères)",maitre-melodie-toulouse-avocat-droit-de-la-famille-divorce-garde-denfants-droit-penal-vente-aux-encheres,Professional lawyer services.,,info@maitremelodietoulouseavocatdroitdelafamilledivorcegardedenfantsdroitpenalventeauxencheres.com,06 76 42 79 92,,"44 Rue de Bayard, 31000 Toulouse, France",Toulouse,France,,43.609956,1.450077,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:28.649298+00:00,2025-10-06T13:03:28.649298+00:00,2025-10-06T13:03:28.648307+00:00
,,,businesses_20251027_113824.csv,17073994-c64b-4cde-9bc5-9806e36f760f,Maître Ophélie Kirsch,maitre-ophelie-kirsch,Professional lawyer services.,,info@maitreopheliekirsch.com,04 82 29 05 20,https://www.kirsch-avocat.fr/,"171 Rue Paradis, 13006 Marseille, France",Marseille,France,,43.286131,5.37996,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.420139+00:00,2025-10-06T13:03:04.420139+00:00,2025-10-06T13:03:04.420139+00:00
,,,businesses_20251027_113824.csv,e1624234-4f56-43ee-9d53-3bc21a0630b6,Maître Pierre Debuisson,maitre-pierre-debuisson,Professional lawyer services.,,info@maitrepierredebuisson.com,01 86 65 78 92,https://www.avocat-debuisson.com/,"32 Rue d'Alsace Lorraine, 31000 Toulouse, France",Toulouse,France,,43.605219,1.445876,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:28.578253+00:00,2025-10-06T13:03:28.578253+00:00,2025-10-06T13:03:28.578253+00:00
,,,businesses_20251027_113824.csv,16a8ebe7-0d02-4bbd-ba43-270977e3a1c7,"Maître Stéphane Kulbastian : Avocat Permis de conduire, Famille, Succession et Pénal",maitre-stephane-kulbastian-avocat-permis-de-conduire-famille-succession-et-penal,Professional lawyer services.,,info@maitrestephanekulbastianavocatpermisdeconduirefamillesuccessionetpenal.com,04 96 16 16 33,https://avocat-sk.com/,"74 Rue Paradis, 13006 Marseille, France",Marseille,France,,43.291106,5.377673,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.352927+00:00,2025-10-06T13:03:04.352927+00:00,2025-10-06T13:03:04.351917+00:00
,,,businesses_20251027_113824.csv,78ff7def-5a51-47f0-9206-64e125f7a6a5,Maître Xavier Moroz,maitre-xavier-moroz,Professional lawyer services.,,info@maitrexaviermoroz.com,04 81 68 35 11,https://www.avocat-xavier-moroz.com/,"9 Rue du Bât d'Argent, 69001 Lyon, France",Lyon,France,,45.766259,4.835309,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:02:40.889702+00:00,2025-10-06T13:02:40.889702+00:00,2025-10-06T13:02:40.889702+00:00
,,,businesses_20251027_113824.csv,929de8de-8349-47ac-b3e4-963f30673426,McDonald's,mcdonalds-52,"Classic, long-running fast-food chain known for its burgers & fries.",,info@mcdonalds.com,04 72 31 72 90,http://www.restaurants.mcdonalds.fr/mcdonalds-lyon-bellecour,"68 Rue de la République, 69002 Lyon, France",Lyon,France,,45.758192,4.834179,Fast Food,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:57:58.259944+00:00,2025-10-06T12:57:58.259944+00:00,2025-10-06T12:57:58.258947+00:00
,,,businesses_20251027_113824.csv,179a3ea8-b212-40b3-87ce-de25351e7a87,McDonald's | Liceu,mcdonalds-liceu,"Classic, long-running fast-food chain known for its burgers & fries.",,info@mcdonaldsliceu.com,933 17 98 87,https://mcdonalds-mcdelivery.es/,"Rambla dels Caputxins, 60, Ciutat Vella, 08002 Barcelona, Spain",Barcelona,Spain,,41.3805,2.1742,Fast Food,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:48.752244+00:00,2025-10-06T12:25:48.752244+00:00,2025-10-06T12:25:48.752244+00:00
,,,businesses_20251027_113824.csv,3eff92ea-18ae-4aaa-ad79-8ad0bc055556,McDonald's | Passeig de Gràcia,mcdonalds-passeig-de-gracia,"Classic, long-running fast-food chain known for its burgers & fries.",,info@mcdonaldspasseigdegracia.com,934 87 44 60,https://mcdonalds-mcdelivery.es/,"Pg. de Gràcia, 48, L'Eixample, 08007 Barcelona, Spain",Barcelona,Spain,,41.3919,2.16582,Fast Food,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:48.820186+00:00,2025-10-06T12:25:48.820186+00:00,2025-10-06T12:25:48.819169+00:00
,,,businesses_20251027_113824.csv,7b3b2503-f38f-408b-9d44-09ba25560918,"McKinsey & Company, Inc.",mckinsey-company-inc,Professional consultant services.,,info@mckinseycompanyinc.com,040 361210,http://www.mckinsey.de/,"Am Sandtorkai 77, 20457 Hamburg, Germany",Hamburg,Germany,,53.542212,9.982337,Business Consultants,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:24:03.384819+00:00,2025-10-06T12:24:03.384819+00:00,2025-10-06T12:24:03.383315+00:00
,,,businesses_20251027_113824.csv,aedf178b-0c75-411c-af28-9226a2a699d6,McLaren Barcelona,mclaren-barcelona,Professional car dealer services.,,info@mclarenbarcelona.com,930 15 53 46,http://www.barcelona.mclaren.com/,"Carrer de la Botànica, 81, 08908 L'Hospitalet de Llobregat, Barcelona, Spain",Barcelona,Spain,,41.349861,2.127598,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:46.387208+00:00,2025-10-06T12:44:46.387208+00:00,2025-10-06T12:44:46.387208+00:00
,,,businesses_20251027_113824.csv,a3e40682-7fba-4abd-b56a-1671382d21e2,Me Michael ZERBIB,me-michael-zerbib,Professional lawyer services.,,info@memichaelzerbib.com,04 91 48 49 24,https://www.avocat-zerbib.com/,"14 Rue Pythéas, 13001 Marseille, France",Marseille,France,,43.294301,5.374866,Law Firms,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:04.410584+00:00,2025-10-06T13:03:04.410584+00:00,2025-10-06T13:03:04.409588+00:00
,,,businesses_20251027_113824.csv,5ff9f212-a6ce-4109-b302-26c35be4e779,Mecanicien top garage diagnostic auto,mecanicien-top-garage-diagnostic-auto,Professional car repair services.,,info@mecanicientopgaragediagnosticauto.com,07 56 88 50 93,https://www.desactivezvotreadblue.fr/,"77 Rue Saint-Honoré, 75001 Paris, France",Paris,France,,48.861098,2.344054,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:46:54.773947+00:00,2025-10-06T12:46:54.773947+00:00,2025-10-06T12:46:54.773947+00:00
,,,businesses_20251027_113824.csv,a3ad379c-1ec5-4acc-a47a-730ab5973ddb,Mecánica General Del Automovil Fix Autos,mecanica-general-del-automovil-fix-autos,Professional car repair services.,,info@mecanicageneraldelautomovilfixautos.com,655 47 41 97,,"C. de Crevillent, 3, bj, Algirós, 46022 València, Valencia, Spain",Valencia,Spain,,39.468364,-0.340271,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:14.179684+00:00,2025-10-06T12:45:14.179684+00:00,2025-10-06T12:45:14.179684+00:00
,,,businesses_20251027_113824.csv,b1b10a3e-08b7-4c67-9508-cda6d10d2165,Mecánico a domicilio,mecanico-a-domicilio,Professional car repair services.,,info@mecanicoadomicilio.com,635 02 33 95,https://m.facebook.com/Mec%C3%A1nico-a-domicilio-1184334718358039/,"Totalmente a domicilio, Centro, 28001 Madrid, Spain",Madrid,Spain,,40.414329,-3.7042,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:00:31.587037+00:00,2025-10-06T13:00:31.587037+00:00,2025-10-06T13:00:31.587037+00:00
,,,businesses_20251027_113824.csv,1c913e9d-4920-42e1-8cb6-ab1a28959264,Med. Care Center Praxis City Ost,med-care-center-praxis-city-ost,Professional doctor services.,,info@medcarecenterpraxiscityost.com,030 29363950,http://www.praxiscityost.de/,"Gubener Str. 37, 10243 Berlin, Germany",Berlin,Germany,,52.510213,13.450439,Medical Laboratories,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:38.106041+00:00,2025-10-06T12:07:38.106041+00:00,2025-10-06T12:07:38.106041+00:00
,,,businesses_20251027_113824.csv,301c54ed-b5b9-42bd-8be3-00242d7204ee,Medi-Kuss: Zahnärzte- und Ärzteteam in Hamburg,medi-kuss-zahnarzte-und-arzteteam-in-hamburg,Professional dentist services.,,info@medikusszahnarzteundarzteteaminhamburg.com,040 3501750,https://www.medi-kuss.de/,"Hohe Bleichen 10, 20354 Hamburg, Germany",Hamburg,Germany,,53.553014,9.987533,Dental Clinics,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:25.943416+00:00,2025-10-06T12:15:25.943416+00:00,2025-10-06T12:15:25.942861+00:00
,,,businesses_20251027_113824.csv,f25bb6c9-cdba-41d9-a0dc-fb64e1391f16,Media Markt,media-markt-2,Professional electronics store services.,,info@mediamarkt.com,900 205 000,https://www.mediamarkt.es/?utm_source=google-places&utm_medium=seo-places-link&utm_campaign=rt_google-places_consideration_nsp_1766_extended-network,"Carrer de Fontanella, 6-8, Ciutat Vella, 08010 Barcelona, Spain",Barcelona,Spain,,41.387249,2.172018,Electronics Stores,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:58.616245+00:00,2025-10-06T12:25:58.616795+00:00,2025-10-06T12:25:58.615694+00:00
,,,businesses_20251027_113824.csv,e44b05e6-40cf-4252-a06a-be0dc1c25731,MediaMarkt,mediamarkt-30,Professional electronics store services.,,info@mediamarkt.com,900 205 000,https://www.mediamarkt.es/?utm_source=google-places&utm_medium=seo-places-link&utm_campaign=rt_google-places_consideration_nsp_1807_extended-network,"Av. de Palmas Altas, S/N, 41014 Sevilla, Spain",Las Palmas,Spain,,37.343991,-5.989275,Electronics Stores,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:59.041815+00:00,2025-10-06T12:45:59.041815+00:00,2025-10-06T12:45:59.041815+00:00
,,,businesses_20251027_113824.csv,6412852e-5c2a-4a26-9cbd-54067b743279,MediaMarkt Tech Village Hamburg,mediamarkt-tech-village-hamburg,Professional electronics store services.,,info@mediamarkttechvillagehamburg.com,0221 22243333,https://www.mediamarkt.de/de/store/tech-village-hamburg-40?utm_source=google%20places&utm_medium=seo-places%20link&utm_term=MediaMarkt%20Hamburg%20Tech%20Village%2040,"Mönckebergstraße 1, 20095 Hamburg, Germany",Hamburg,Germany,,53.551144,10.00562,Electronics Stores,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:18.427870+00:00,2025-10-06T12:15:18.427870+00:00,2025-10-06T12:15:18.427870+00:00
,,,businesses_20251027_113824.csv,e7b05e1a-93c9-4b01-93e9-6efb98211309,Medias Puri,medias-puri,Professional night club services.,,info@mediaspuri.com,910 05 24 25,http://mediaspuri.com/,"Pl. de Tirso de Molina, 1, Centro, 28012 Madrid, Spain",Madrid,Spain,,40.412349,-3.703433,Entertainment & Nightlife,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:33.200437+00:00,2025-10-06T12:25:33.200437+00:00,2025-10-06T12:25:33.199914+00:00
,,,businesses_20251027_113824.csv,981f1766-d2db-4796-9f8c-079b32842fcc,Medical Care Barcelona,medical-care-barcelona,Professional doctor services.,,info@medicalcarebarcelona.com,615 23 16 12,https://medicalcarebarcelona.com/,"Torre Mapfre, Carrer de la Marina, 16, 18, Sant Martí, 08005 Barcelona, Spain",Barcelona,Spain,,41.387611,2.197258,Medical Laboratories,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:33.810225+00:00,2025-10-06T12:44:33.811222+00:00,2025-10-06T12:44:33.810225+00:00
,,,businesses_20251027_113824.csv,d395b0be-2d8f-4a14-99e6-d86da129ea1f,Medical Center Paris,medical-center-paris,Professional doctor services.,,info@medicalcenterparis.com,06 58 80 18 38,http://www.medicalcenterparis.com/,"48 bis Rue des Belles Feuilles, 75016 Paris, France",Paris,France,,48.86879,2.280284,Medical Laboratories,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:47:01.677180+00:00,2025-10-06T12:47:01.677180+00:00,2025-10-06T12:47:01.677180+00:00
,,,businesses_20251027_113824.csv,fccf94c7-f999-4a5a-bd19-b6e2d2881daa,Medical Office Berlin,medical-office-berlin,Professional doctor services.,,info@medicalofficeberlin.com,030 3241887,http://www.medicalofficeberlin.de/,"Pestalozzistraße 58, 10627 Berlin, Germany",Berlin,Germany,,52.507792,13.299282,Medical Laboratories,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:40:32.525280+00:00,2025-10-06T12:40:32.525280+00:00,2025-10-06T12:40:32.525280+00:00
,,,businesses_20251027_113824.csv,c469b5c6-0add-45f5-ac30-41a1b7e96893,Medical Office Ipso Brotteaux,medical-office-ipso-brotteaux,Professional doctor services.,,info@medicalofficeipsobrotteaux.com,04 28 29 09 29,https://ipsosante.fr/les-cabinets-ipso/lyon/brotteaux/,"12 bis Bd Jules Favre, 69006 Lyon, France",Lyon,France,,45.764704,4.858351,Medical Laboratories,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:02:44.464359+00:00,2025-10-06T13:02:44.464359+00:00,2025-10-06T13:02:44.463845+00:00
,,,businesses_20251027_113824.csv,f3525200-bd78-4328-89cd-ae1d5a2f3682,Medicilio,medicilio,Professional doctor services.,,info@medicilio.com,623 96 90 77,http://www.medicilio.es/,"Carrer de Salamanca, 38, L'Eixample, 46005 València, Valencia, Spain",Valencia,Spain,,39.465232,-0.36371,Medical Laboratories,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:20.705251+00:00,2025-10-06T12:45:20.705251+00:00,2025-10-06T12:45:20.705251+00:00
,,,businesses_20251027_113824.csv,28d3cc33-b423-4ffe-ab0a-a4d6064cc7d3,MediosApotheke Hackescher Markt,mediosapotheke-hackescher-markt,Professional pharmacy services.,,info@mediosapothekehackeschermarkt.com,030 2827876,https://www.mediosapotheke.de/standorte/hackeschermarkt/,"Anike Oleski e.Kfr, Rosenthaler Str. 46/47, 10178 Berlin, Germany",Berlin,Germany,,52.524609,13.40328,Pharmacies,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:11.815658+00:00,2025-10-06T12:07:11.815658+00:00,2025-10-06T12:07:11.814650+00:00
,,,businesses_20251027_113824.csv,63d89e4a-6632-4a8a-895a-c2bf9e409d75,MediosApotheke Oranienburger Tor,mediosapotheke-oranienburger-tor,Professional pharmacy services.,,info@mediosapothekeoranienburgertor.com,030 2833530,https://www.mediosapotheke.de/standorte/oranienburgertor/,"Anike Oleski e.Kfr, Friedrichstraße 113a, 10117 Berlin, Germany",Berlin,Germany,,52.526118,13.387586,Pharmacies,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:11.770518+00:00,2025-10-06T12:07:11.770518+00:00,2025-10-06T12:07:11.769522+00:00
,,,businesses_20251027_113824.csv,57298a37-0b1d-4c2b-9dd5-d7dbe6d007aa,MediosApotheke an der Charité,mediosapotheke-an-der-charite,Professional pharmacy services.,,info@mediosapothekeandercharite.com,030 28390048,https://www.mediosapotheke.de/standorte/andercharite/,"Anike Oleski e.Kfr, Luisenstraße 54/55, 10117 Berlin, Germany",Berlin,Germany,,52.524778,13.379585,Pharmacies,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:11.900704+00:00,2025-10-06T12:07:11.900704+00:00,2025-10-06T12:07:11.899187+00:00
,,,businesses_20251027_113824.csv,53cdaf0e-22d6-42f8-ae54-ebf054610ea2,Medip Auto Toulouse,medip-auto-toulouse,Professional car repair services.,,info@medipautotoulouse.com,07 69 06 79 58,https://mecaexpertsam31.fr/,"3 Rue Jean Grandjean, 31100 Toulouse, France",Toulouse,France,,43.546456,1.400003,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:26.042475+00:00,2025-10-06T13:03:26.042475+00:00,2025-10-06T13:03:26.042475+00:00
,,,businesses_20251027_113824.csv,f3038a4d-7e49-4f6e-a7ae-c3686ba64bbd,Mediterranean Hostel Barcelona,mediterranean-hostel-barcelona,"Basic dorms & private rooms, most with shared bathrooms, plus a kitchen, a TV room & free Wi-Fi.",,info@mediterraneanhostelbarcelona.com,932 44 02 78,http://www.mediterraneanhostel.com/,"Carrer de la Diputació, 335, L'Eixample, 08009 Barcelona, Spain",Barcelona,Spain,,41.394533,2.172283,Hostels,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:15.303206+00:00,2025-10-06T12:44:15.303206+00:00,2025-10-06T12:44:15.302012+00:00
,,,businesses_20251027_113824.csv,541dfeb1-c065-4378-a3fb-ed548bb8efe5,Medivet Hamburg-Bergedorf,medivet-hamburg-bergedorf,Professional veterinary care services.,,info@medivethamburgbergedorf.com,040 72542258,https://www.medivetgroup.com/de-de/tierarzt/bergedorf/,"Stuhlrohrstraße 10, 21029 Hamburg, Germany",Hamburg,Germany,,53.486776,10.206525,Veterinary Clinics,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:32.755937+00:00,2025-10-06T12:15:32.755937+00:00,2025-10-06T12:15:32.755937+00:00
